Season,Date,Team,Opponent,Is_Home,Game_Number_Team,Game_Number_Opp,Team_ORtg_avg,Team_DRtg_avg,Team_NetRtg_avg,Team_Pace_avg,Team_WinPct_avg,Team_eFG%_avg,Team_TOV%_avg,Team_ORB%_avg,Team_FT/FGA_avg,Team_TS%_avg,Team_TRB%_avg,Team_AST%_avg,Team_STL%_avg,Team_BLK%_avg,Team_NetRtg_last5,Team_NetRtg_last10,Team_WinPct_last5,Team_WinPct_last10,Team_Points_For_avg,Team_Points_Against_avg,Team_Current_Win_Streak,Team_Current_Loss_Streak,Team_Home_WinPct,Team_Away_WinPct,Team_Days_Rest,Team_Is_BackToBack,Opp_ORtg_avg,Opp_DRtg_avg,Opp_NetRtg_avg,Opp_Pace_avg,Opp_WinPct_avg,Opp_eFG%_avg,Opp_TOV%_avg,Opp_ORB%_avg,Opp_FT/FGA_avg,Opp_TS%_avg,Opp_TRB%_avg,Opp_AST%_avg,Opp_STL%_avg,Opp_BLK%_avg,Opp_NetRtg_last5,Opp_NetRtg_last10,Opp_WinPct_last5,Opp_WinPct_last10,Opp_Points_For_avg,Opp_Points_Against_avg,Opp_Current_Win_Streak,Opp_Current_Loss_Streak,Opp_Home_WinPct,Opp_Away_WinPct,Opp_Days_Rest,Opp_Is_BackToBack,Team_Score,Opp_Score,Result,OT,NetRtg_Diff,ORtg_Diff,DRtg_Diff,WinPct_Diff,NetRtg_Diff_last5,WinPct_Diff_last5,NetRtg_Diff_last10,WinPct_Diff_last10,eFG%_Diff,TOV%_Diff,ORB%_Diff,FT/FGA_Diff,Pace_Diff,Rest_Advantage,Win_Streak_Diff
2015-16,2015-10-31,PHX,POR,0,3,3,98.4,97.75,0.65,104.1,0.5,0.45,15.8,24.9,0.31,0.5,54.6,45.0,7.55,8.0,0.65,0.65,0.5,0.5,102.5,101.5,1,0,,0.0,1,0,98.8,98.35,0.45,103.55,0.5,0.51,15.45,17.5,0.16,0.54,50.0,50.0,7.7,7.3,0.45,0.45,0.5,0.5,102.0,102.0,0,1,1.0,,1,0,101,90,1,0,0.2,-0.4,-0.6,0.0,0.2,0.0,0.2,0.0,-0.06,0.35,7.4,0.15,0.55,0,1
2015-16,2015-11-01,ATL,CHA,0,4,3,102.17,101.8,0.37,98.73,0.67,0.52,14.3,16.83,0.19,0.55,43.57,61.77,9.77,6.4,0.37,0.37,0.67,0.67,101.0,100.33,2,0,,1.0,2,0,98.55,105.45,-6.9,95.5,0.0,0.45,13.05,24.0,0.19,0.49,52.85,56.2,5.7,5.95,-6.9,-6.9,0.0,0.0,94.0,100.5,0,2,0.0,,2,0,94,92,1,0,7.27,3.62,-3.65,0.67,7.27,0.67,7.27,0.67,0.07,1.25,-7.17,0.0,3.23,0,2
2015-16,2015-11-01,BOS,SAS,1,3,3,103.1,99.2,3.9,104.65,0.5,0.46,14.55,18.75,0.34,0.54,44.45,75.7,11.45,8.45,3.9,3.9,0.5,0.5,107.5,104.0,0,1,0.5,,2,0,105.55,94.35,11.2,98.55,0.5,0.51,14.0,22.85,0.13,0.55,54.0,53.2,9.05,10.0,11.2,11.2,0.5,0.5,104.0,93.5,1,0,,0.0,2,0,87,95,0,0,-7.3,-2.45,4.85,0.0,-7.3,0.0,-7.3,0.0,-0.05,0.55,-4.1,0.21,6.1,0,-1
2015-16,2015-11-01,CHI,ORL,1,4,3,100.23,95.77,4.47,98.7,0.67,0.51,15.93,15.4,0.21,0.55,46.63,45.2,7.5,9.83,4.47,4.47,0.67,0.67,102.0,97.67,0,1,1.0,,2,0,100.3,102.0,-1.7,99.35,0.0,0.45,13.0,29.6,0.18,0.48,48.7,53.65,8.7,11.35,-1.7,-1.7,0.0,0.0,111.5,113.5,0,2,,0.0,2,0,92,87,1,0,6.17,-0.07,-6.23,0.67,6.17,0.67,6.17,0.67,0.06,2.93,-14.2,0.03,-0.65,0,0
2015-16,2015-11-01,DAL,LAL,0,3,3,98.45,98.65,-0.2,100.95,0.5,0.46,9.3,18.35,0.19,0.49,49.2,61.45,5.45,4.2,-0.2,-0.2,0.5,0.5,99.5,99.5,0,1,,0.5,3,0,107.3,116.05,-8.75,104.95,0.0,0.48,13.75,21.7,0.3,0.55,47.5,50.1,4.2,8.85,-8.75,-8.75,0.0,0.0,112.5,122.0,0,2,0.0,,2,0,103,93,1,0,8.55,-8.85,-17.4,0.5,8.55,0.5,8.55,0.5,-0.02,-4.45,-3.35,-0.11,-4.0,1,0
2015-16,2015-11-01,DEN,OKC,0,3,3,93.7,92.15,1.55,97.65,0.5,0.46,16.05,26.25,0.16,0.49,51.85,58.35,8.2,12.95,1.55,1.55,0.5,0.5,91.5,90.0,0,1,,1.0,2,0,112.0,107.85,4.15,101.35,1.0,0.51,15.4,33.05,0.26,0.57,55.75,44.0,6.75,8.7,4.15,4.15,1.0,1.0,125.5,121.0,2,0,1.0,,2,0,93,117,0,0,-2.6,-18.3,-15.7,-0.5,-2.6,-0.5,-2.6,-0.5,-0.05,0.65,-6.8,-0.1,-3.7,0,-2
2015-16,2015-11-01,HOU,MIA,0,3,3,89.95,110.3,-20.35,98.3,0.0,0.39,14.75,26.15,0.26,0.45,49.15,60.0,8.15,14.4,-20.35,-20.35,0.0,0.0,88.5,108.5,0,2,,0.0,2,0,106.85,106.95,-0.1,91.65,0.5,0.52,13.3,10.25,0.27,0.58,46.25,63.75,5.45,11.6,-0.1,-0.1,0.5,0.5,98.0,98.0,0,1,1.0,,2,0,89,109,0,0,-20.25,-16.9,3.35,-0.5,-20.25,-0.5,-20.25,-0.5,-0.13,1.45,15.9,-0.01,6.65,0,0
2015-16,2015-11-01,MIL,TOR,0,3,3,107.4,123.05,-15.65,97.65,0.0,0.48,14.9,27.3,0.3,0.54,47.7,67.65,8.2,5.0,-15.65,-15.65,0.0,0.0,105.0,120.0,0,2,,0.0,2,0,102.85,94.9,7.95,106.45,1.0,0.5,18.1,22.25,0.35,0.56,56.9,58.35,8.9,4.15,7.95,7.95,1.0,1.0,109.5,101.0,2,0,1.0,,2,0,87,106,0,0,-23.6,4.55,28.15,-1.0,-23.6,-1.0,-23.6,-1.0,-0.02,-3.2,5.05,-0.05,-8.8,0,-2
2015-16,2015-11-02,BKN,MIL,1,4,4,93.83,112.03,-18.2,94.6,0.0,0.45,12.77,18.93,0.16,0.48,46.87,52.93,6.93,8.23,-18.2,-18.2,0.0,0.0,88.67,106.0,0,3,0.0,,2,0,104.07,121.6,-17.53,94.87,0.0,0.47,16.1,24.87,0.31,0.54,45.73,69.23,7.7,7.43,-17.53,-17.53,0.0,0.0,99.0,115.33,0,3,,0.0,1,0,96,103,0,0,-0.67,-10.24,-9.57,0.0,-0.67,0.0,-0.67,0.0,-0.02,-3.33,-5.94,-0.15,-0.27,1,0
2015-16,2015-11-02,CLE,PHI,0,4,3,105.97,92.5,13.47,95.57,0.67,0.5,12.47,27.1,0.15,0.53,55.07,67.73,5.57,6.8,13.47,13.47,0.67,0.67,101.0,88.33,2,0,,0.5,3,0,87.1,111.3,-24.2,94.8,0.0,0.4,19.9,24.25,0.34,0.48,48.1,57.1,7.7,8.25,-24.2,-24.2,0.0,0.0,83.0,105.5,0,2,0.0,,3,0,107,100,1,0,37.67,18.87,-18.8,0.67,37.67,0.67,37.67,0.67,0.1,-7.43,2.85,-0.19,0.77,0,2
2015-16,2015-11-02,GSW,MEM,1,4,4,116.67,100.2,16.47,101.83,1.0,0.54,10.7,25.73,0.23,0.58,52.03,62.57,8.87,7.57,16.47,16.47,1.0,1.0,119.0,102.33,3,0,1.0,,2,0,103.43,107.03,-3.6,93.33,0.67,0.46,12.23,24.9,0.26,0.52,48.17,63.87,9.27,6.3,-3.6,-3.6,0.67,0.67,96.33,100.0,2,0,,1.0,2,0,119,69,1,0,20.07,13.24,-6.83,0.33,20.07,0.33,20.07,0.33,0.08,-1.53,0.83,-0.03,8.5,0,1
2015-16,2015-11-02,HOU,OKC,1,4,4,90.0,110.33,-20.33,98.43,0.0,0.42,15.57,19.93,0.24,0.47,46.6,60.83,8.47,11.17,-20.33,-20.33,0.0,0.0,88.67,108.67,0,3,0.0,,1,0,115.43,104.3,11.13,99.43,1.0,0.54,15.87,34.77,0.23,0.59,56.77,53.03,7.63,10.87,11.13,11.13,1.0,1.0,122.67,111.67,3,0,,1.0,1,0,110,105,1,0,-31.46,-25.43,6.03,-1.0,-31.46,-1.0,-31.46,-1.0,-0.12,-0.3,-14.84,0.01,-1.0,0,-3
2015-16,2015-11-02,LAC,PHX,1,4,4,107.03,97.8,9.23,102.43,1.0,0.53,12.03,15.67,0.3,0.57,46.97,55.67,5.83,11.87,9.23,9.23,1.0,1.0,109.67,100.33,3,0,1.0,,2,0,100.13,95.93,4.2,101.9,0.67,0.46,14.33,24.57,0.25,0.5,53.6,43.67,8.8,9.4,4.2,4.2,0.67,0.67,102.0,97.67,2,0,,1.0,2,0,102,96,1,0,5.03,6.9,1.87,0.33,5.03,0.33,5.03,0.33,0.07,-2.3,-8.9,0.05,0.53,0,1
2015-16,2015-11-02,MIN,POR,1,3,4,104.25,95.05,9.2,99.2,1.0,0.46,12.15,15.7,0.42,0.55,46.9,61.6,5.1,7.85,9.2,9.2,1.0,1.0,103.5,94.5,2,0,0.0,,3,0,96.63,100.1,-3.47,101.53,0.33,0.49,15.27,18.77,0.17,0.52,49.47,53.53,7.53,7.57,-3.47,-3.47,0.33,0.33,98.0,101.67,0,2,,0.0,2,0,101,106,0,0,12.67,7.62,-5.05,0.67,12.67,0.67,12.67,0.67,-0.03,-3.12,-3.07,0.25,-2.33,1,2
2015-16,2015-11-02,NYK,SAS,1,4,4,112.0,104.63,7.37,101.6,0.67,0.49,14.07,31.63,0.27,0.55,51.47,54.53,9.6,8.17,7.37,7.37,0.67,0.67,113.33,106.33,1,0,0.0,,2,0,101.9,91.8,10.1,99.17,0.67,0.5,15.17,23.77,0.16,0.53,53.7,55.83,9.37,9.57,10.1,10.1,0.67,0.67,101.0,91.33,2,0,,0.5,1,0,84,94,0,0,-2.73,10.1,12.83,0.0,-2.73,0.0,-2.73,0.0,-0.01,-1.1,7.86,0.11,2.43,1,-1
2015-16,2015-11-03,ATL,MIA,0,5,4,101.78,100.98,0.8,97.4,0.75,0.5,13.35,17.62,0.18,0.54,45.58,61.2,9.72,7.85,0.8,0.8,0.75,0.75,99.25,98.25,3,0,,1.0,2,0,108.03,101.33,6.7,94.0,0.67,0.53,13.4,15.57,0.24,0.58,50.33,61.53,7.33,11.6,6.7,6.7,0.67,0.67,101.67,95.0,1,0,1.0,,2,0,98,92,1,0,-5.9,-6.25,-0.35,0.08,-5.9,0.08,-5.9,0.08,-0.03,-0.05,2.05,-0.06,3.4,0,2
2015-16,2015-11-03,CHA,CHI,1,4,5,98.53,103.83,-5.3,94.8,0.0,0.45,12.53,22.27,0.18,0.49,51.37,65.6,6.3,11.3,-5.3,-5.3,0.0,0.0,93.33,98.33,0,3,0.0,,2,0,98.8,94.15,4.65,98.38,0.75,0.49,15.3,18.1,0.21,0.53,48.02,51.32,7.42,10.35,4.65,4.65,0.75,0.75,99.5,95.0,1,0,,0.5,2,0,130,105,1,0,-9.95,-0.27,9.68,-0.75,-9.95,-0.75,-9.95,-0.75,-0.04,-2.77,4.17,-0.03,-3.58,0,-1
2015-16,2015-11-03,DAL,TOR,1,4,4,101.1,97.8,3.3,99.57,0.67,0.48,9.7,18.57,0.17,0.51,50.73,64.3,5.37,5.4,3.3,3.3,0.67,0.67,100.67,97.33,1,0,0.0,,2,0,108.13,95.73,12.4,100.73,1.0,0.51,16.2,28.47,0.28,0.55,57.33,56.8,10.4,4.77,12.4,12.4,1.0,1.0,108.33,96.33,3,0,,1.0,2,0,91,102,0,0,-9.1,-7.03,2.07,-0.33,-9.1,-0.33,-9.1,-0.33,-0.03,-6.5,-9.9,-0.11,-1.16,0,-2
2015-16,2015-11-03,DEN,LAL,0,4,4,94.87,102.2,-7.33,96.97,0.33,0.45,14.53,26.67,0.15,0.48,48.3,57.93,8.27,10.27,-7.33,-7.33,0.33,0.33,92.0,99.0,0,2,,0.5,2,0,103.57,112.83,-9.27,102.23,0.0,0.46,12.83,19.9,0.28,0.52,47.07,52.77,5.57,11.17,-9.27,-9.27,0.0,0.0,106.0,115.67,0,3,0.0,,2,0,120,109,1,0,1.94,-8.7,-10.63,0.33,1.94,0.33,1.94,0.33,-0.01,1.7,6.77,-0.13,-5.26,0,0
2015-16,2015-11-03,DET,IND,1,4,4,101.43,94.17,7.27,94.23,1.0,0.44,11.87,30.8,0.23,0.48,55.9,53.9,5.27,5.0,7.27,7.27,1.0,1.0,98.67,91.67,3,0,1.0,,4,0,94.6,107.43,-12.83,97.83,0.0,0.47,17.7,19.73,0.25,0.52,44.63,56.6,9.73,6.83,-12.83,-12.83,0.0,0.0,92.67,105.0,0,3,,0.0,3,0,82,94,0,0,20.1,6.83,-13.26,1.0,20.1,1.0,20.1,1.0,-0.03,-5.83,11.07,-0.02,-3.6,1,3
2015-16,2015-11-03,MEM,SAC,0,5,4,94.55,109.55,-15.0,95.42,0.5,0.42,11.75,22.85,0.23,0.47,46.22,68.1,8.93,7.7,-15.0,-15.0,0.5,0.5,89.5,104.75,0,1,,0.5,1,0,108.73,107.1,1.63,105.57,0.33,0.5,12.33,31.93,0.17,0.52,56.13,51.67,7.3,7.0,1.63,1.63,0.33,0.33,115.0,113.0,0,1,0.5,,3,0,103,89,1,0,-16.63,-14.18,2.45,0.17,-16.63,0.17,-16.63,0.17,-0.08,-0.58,-9.08,0.06,-10.15,-2,0
2015-16,2015-11-03,NOP,ORL,1,4,4,100.3,116.0,-15.7,102.43,0.0,0.47,13.13,20.0,0.18,0.51,45.4,53.53,6.53,5.17,-15.7,-15.7,0.0,0.0,103.0,119.0,0,3,0.0,,3,0,96.63,99.5,-2.87,98.7,0.0,0.44,13.6,28.07,0.16,0.47,48.4,55.77,8.2,13.77,-2.87,-2.87,0.0,0.0,103.33,106.33,0,3,,0.0,2,0,94,103,0,0,-12.83,3.67,16.5,0.0,-12.83,0.0,-12.83,0.0,0.03,-0.47,-8.07,0.02,3.73,1,0
2015-16,2015-11-04,ATL,BKN,1,6,5,101.54,99.66,1.88,97.4,0.8,0.49,13.44,20.26,0.18,0.53,46.66,62.48,9.84,6.62,1.88,1.88,0.8,0.8,99.0,97.0,4,0,0.5,,1,0,96.75,112.32,-15.58,93.7,0.0,0.46,13.8,20.78,0.18,0.5,47.48,54.28,6.02,8.18,-15.58,-15.58,0.0,0.0,90.5,105.25,0,4,,0.0,2,0,101,87,1,0,17.46,4.79,-12.66,0.8,17.46,0.8,17.46,0.8,0.03,-0.36,-0.52,0.0,3.7,-1,4
2015-16,2015-11-04,BOS,IND,0,4,5,97.63,97.67,-0.03,103.23,0.33,0.44,14.13,21.87,0.26,0.5,45.27,70.47,10.97,8.23,-0.03,-0.03,0.33,0.33,100.67,101.0,0,2,,0.0,3,0,96.0,102.42,-6.43,96.82,0.25,0.47,16.92,21.78,0.22,0.52,44.9,56.28,11.3,7.08,-6.43,-6.43,0.25,0.25,93.0,99.25,1,0,0.0,,1,0,98,100,0,0,6.4,1.63,-4.75,0.08,6.4,0.08,6.4,0.08,-0.03,-2.79,0.09,0.04,6.41,2,-1
2015-16,2015-11-04,CLE,NYK,1,5,5,106.95,95.05,11.9,96.02,0.75,0.52,13.12,25.32,0.16,0.54,54.75,67.47,5.45,8.8,11.9,11.9,0.75,0.75,102.5,91.25,3,0,1.0,,2,0,107.4,104.68,2.72,98.62,0.5,0.46,12.85,31.6,0.25,0.52,51.62,54.18,9.43,7.25,2.72,2.72,0.5,0.5,106.0,103.25,0,1,,1.0,2,0,96,86,1,0,9.18,-0.45,-9.63,0.25,9.18,0.25,9.18,0.25,0.06,0.27,-6.28,-0.09,-2.6,0,3
2015-16,2015-11-04,GSW,LAC,1,5,5,116.78,92.12,24.65,101.8,1.0,0.55,11.18,25.12,0.24,0.59,53.92,65.53,8.62,10.12,24.65,24.65,1.0,1.0,119.0,94.0,4,0,1.0,,2,0,106.28,97.8,8.48,101.35,1.0,0.52,11.73,13.52,0.29,0.56,46.6,55.28,5.4,10.75,8.48,8.48,1.0,1.0,107.75,99.25,4,0,,1.0,2,0,112,108,1,0,16.17,10.5,-5.68,0.0,16.17,0.0,16.17,0.0,0.03,-0.55,11.6,-0.05,0.45,0,0
2015-16,2015-11-04,HOU,ORL,1,5,5,94.1,108.12,-14.03,99.68,0.25,0.44,14.3,18.6,0.23,0.49,44.5,59.05,10.7,11.25,-14.03,-14.03,0.25,0.25,94.0,107.75,1,0,0.33,,2,0,97.68,97.62,0.05,99.58,0.25,0.46,14.18,26.48,0.15,0.49,49.92,56.1,7.38,11.72,0.05,0.05,0.25,0.25,103.25,103.25,1,0,,0.5,1,0,119,114,1,1,-14.08,-3.58,10.5,0.0,-14.08,0.0,-14.08,0.0,-0.02,0.12,-7.88,0.08,0.1,1,0
2015-16,2015-11-04,MIL,PHI,1,5,4,106.35,117.58,-11.22,93.9,0.25,0.5,15.62,24.7,0.3,0.56,46.98,67.72,7.42,8.5,-11.22,-11.22,0.25,0.25,100.0,110.5,1,0,0.0,,2,0,92.3,110.83,-18.53,95.67,0.0,0.43,17.53,22.83,0.29,0.49,47.5,57.37,7.53,8.33,-18.53,-18.53,0.0,0.0,88.67,106.0,0,3,,0.0,2,0,91,87,1,0,7.31,14.05,6.75,0.25,7.31,0.25,7.31,0.25,0.07,-1.91,1.87,0.01,-1.77,0,1
2015-16,2015-11-04,OKC,TOR,1,5,5,111.95,104.82,7.12,100.42,0.75,0.54,17.18,34.6,0.22,0.58,58.02,50.4,7.42,11.9,7.12,7.12,0.75,0.75,118.25,111.25,0,1,1.0,,2,0,107.55,95.4,12.15,99.65,1.0,0.5,15.8,27.6,0.28,0.55,55.9,54.75,9.88,5.95,12.15,12.15,1.0,1.0,106.75,95.0,4,0,,1.0,1,0,98,103,0,0,-5.03,4.4,9.42,-0.25,-5.03,-0.25,-5.03,-0.25,0.04,1.38,7.0,-0.06,0.77,1,-4
2015-16,2015-11-04,PHX,SAC,1,5,5,99.55,97.95,1.6,100.95,0.5,0.45,12.88,25.2,0.23,0.49,53.82,48.72,8.65,7.5,1.6,1.6,0.5,0.5,100.5,98.75,0,1,0.5,,2,0,104.8,107.22,-2.43,103.1,0.25,0.48,12.58,28.3,0.21,0.52,52.4,53.4,7.57,5.65,-2.43,-2.43,0.25,0.25,108.5,110.5,0,2,,0.0,1,0,118,97,1,0,4.03,-5.25,-9.27,0.25,4.03,0.25,4.03,0.25,-0.03,0.3,-3.1,0.02,-2.15,1,0
2015-16,2015-11-04,POR,UTA,0,5,4,98.88,100.22,-1.35,101.25,0.5,0.5,14.98,20.32,0.17,0.53,50.32,51.12,6.9,7.95,-1.35,-1.35,0.5,0.5,100.0,101.5,1,0,,0.5,2,0,103.4,87.3,16.1,91.27,0.67,0.47,11.7,25.17,0.19,0.51,53.87,44.73,9.8,11.8,16.1,16.1,0.67,0.67,94.33,79.67,2,0,0.0,,4,0,108,92,1,0,-17.45,-4.52,12.92,-0.17,-17.45,-0.17,-17.45,-0.17,0.03,3.28,-4.85,-0.02,9.98,-2,-1
2015-16,2015-11-04,SAS,WAS,0,5,4,102.62,92.25,10.37,96.8,0.75,0.5,14.85,22.83,0.16,0.54,52.25,55.32,8.7,9.48,10.37,10.37,0.75,0.75,99.25,89.5,3,0,,0.67,2,0,103.5,103.67,-0.17,101.7,0.67,0.5,16.9,25.83,0.34,0.55,50.7,55.87,7.87,8.43,-0.17,-0.17,0.67,0.67,105.33,105.67,0,1,0.0,,4,0,99,102,0,0,10.54,-0.88,-11.42,0.08,10.54,0.08,10.54,0.08,0.0,-2.05,-3.0,-0.18,-4.9,-2,3
2015-16,2015-11-05,CHA,DAL,0,5,5,106.7,104.38,2.32,95.88,0.25,0.49,11.65,24.02,0.2,0.53,53.82,63.03,6.25,10.15,2.32,2.32,0.25,0.25,102.5,100.0,1,0,,0.0,2,0,99.43,99.8,-0.37,98.78,0.5,0.47,10.82,20.8,0.18,0.5,50.15,63.38,5.32,5.2,-0.37,-0.37,0.5,0.5,98.25,98.5,0,1,0.0,,2,0,108,94,1,0,2.69,7.27,4.58,-0.25,2.69,-0.25,2.69,-0.25,0.02,0.83,3.22,0.02,-2.9,0,1
2015-16,2015-11-05,CHI,OKC,1,6,6,100.24,101.56,-1.32,98.52,0.6,0.51,14.68,16.3,0.18,0.54,46.18,52.88,6.94,8.28,-1.32,-1.32,0.6,0.6,100.6,102.0,0,1,1.0,,2,0,110.12,105.48,4.64,99.4,0.6,0.54,17.28,32.68,0.2,0.57,55.96,53.66,7.62,12.6,4.64,4.64,0.6,0.6,114.2,109.6,0,2,,0.5,1,0,104,98,1,0,-5.96,-9.88,-3.92,0.0,-5.96,0.0,-5.96,0.0,-0.03,-2.6,-16.38,-0.02,-0.88,1,0
2015-16,2015-11-05,DEN,UTA,1,5,5,101.12,103.88,-2.75,97.75,0.5,0.47,14.2,26.88,0.2,0.51,50.0,60.9,7.45,10.62,-2.75,-2.75,0.5,0.5,99.0,101.5,1,0,0.0,,2,0,102.15,94.35,7.8,91.82,0.5,0.45,10.8,26.72,0.2,0.49,51.78,40.38,10.55,12.7,7.8,7.8,0.5,0.5,93.75,86.75,0,1,,0.67,1,0,84,96,0,0,-10.55,-1.03,9.53,0.0,-10.55,0.0,-10.55,0.0,0.02,3.4,0.16,0.0,5.93,1,1
2015-16,2015-11-05,MEM,POR,0,6,6,97.16,106.24,-9.08,95.48,0.6,0.44,12.46,24.44,0.23,0.49,48.74,65.98,8.18,8.76,-9.08,-9.08,0.6,0.6,92.2,101.6,1,0,,0.67,2,0,102.2,99.86,2.34,99.7,0.6,0.52,15.44,23.28,0.18,0.54,51.16,46.26,6.58,8.54,2.34,2.34,0.6,0.6,101.6,99.6,2,0,0.5,,1,0,96,115,0,0,-11.42,-5.04,6.38,0.0,-11.42,0.0,-11.42,0.0,-0.08,-2.98,1.16,0.05,-4.22,1,-1
2015-16,2015-11-05,MIA,MIN,0,5,4,104.62,101.15,3.48,94.85,0.5,0.51,14.3,18.45,0.21,0.56,50.0,54.7,8.07,11.95,3.48,3.48,0.5,0.5,99.25,95.75,0,1,,0.0,2,0,103.03,98.57,4.47,99.6,0.67,0.46,12.6,16.67,0.41,0.54,46.97,62.63,6.73,7.5,4.47,4.47,0.67,0.67,102.67,98.33,0,1,0.0,,3,0,96,84,1,0,-0.99,1.59,2.58,-0.17,-0.99,-0.17,-0.99,-0.17,0.05,1.7,1.78,-0.2,-4.75,-1,0
2015-16,2015-11-06,ATL,NOP,0,7,5,102.93,98.82,4.12,96.48,0.83,0.5,13.67,19.73,0.19,0.54,46.25,64.23,10.92,8.2,7.46,4.12,1.0,0.83,99.33,95.33,5,0,,1.0,2,0,98.22,112.2,-13.97,102.38,0.0,0.46,12.9,19.55,0.19,0.5,45.42,58.12,7.82,7.0,-13.97,-13.97,0.0,0.0,100.75,115.0,0,4,0.0,,3,0,121,115,1,0,18.09,4.71,-13.38,0.83,21.43,1.0,18.09,0.83,0.04,0.77,0.18,0.0,-5.9,-1,5
2015-16,2015-11-06,BKN,LAL,1,6,5,96.32,111.84,-15.52,93.34,0.0,0.46,14.56,23.28,0.17,0.5,49.14,56.76,6.78,8.02,-15.52,-15.52,0.0,0.0,89.8,104.4,0,5,0.0,,2,0,104.9,114.6,-9.7,101.7,0.0,0.46,12.05,20.52,0.3,0.53,46.52,52.08,6.43,9.93,-9.7,-9.7,0.0,0.0,106.75,116.75,0,4,,0.0,3,0,98,104,0,0,-5.82,-8.58,-2.76,0.0,-5.82,0.0,-5.82,0.0,0.0,2.51,2.76,-0.13,-8.36,-1,0
2015-16,2015-11-06,BOS,WAS,1,5,5,99.28,99.82,-0.55,100.95,0.25,0.45,14.85,24.38,0.25,0.51,45.95,67.12,10.07,8.02,-0.55,-0.55,0.25,0.25,100.0,100.75,0,3,0.33,,2,0,103.5,102.88,0.62,100.9,0.75,0.51,15.1,21.65,0.28,0.55,48.08,57.98,8.7,7.6,0.62,0.62,0.75,0.75,104.5,104.0,1,0,,1.0,2,0,118,98,1,0,-1.17,-4.22,-3.06,-0.5,-1.17,-0.5,-1.17,-0.5,-0.06,-0.25,2.73,-0.03,0.05,0,-1
2015-16,2015-11-06,CLE,PHI,1,6,5,105.82,94.2,11.62,95.78,0.8,0.5,12.86,24.76,0.18,0.53,54.7,66.7,5.42,7.7,11.62,11.62,0.8,0.8,101.2,90.2,4,0,1.0,,2,0,92.8,107.8,-15.0,94.8,0.0,0.44,17.6,24.62,0.26,0.5,50.28,59.92,6.72,9.82,-15.0,-15.0,0.0,0.0,88.25,102.25,0,4,,0.0,2,0,108,102,1,0,26.62,13.02,-13.6,0.8,26.62,0.8,26.62,0.8,0.06,-4.74,0.14,-0.08,0.98,0,4
2015-16,2015-11-06,DEN,GSW,0,6,6,99.92,104.84,-4.92,95.86,0.4,0.46,14.14,26.74,0.22,0.51,50.22,60.14,6.86,10.46,-4.92,-4.92,0.4,0.4,96.0,100.4,0,1,,0.67,1,0,116.16,95.64,20.52,101.14,1.0,0.55,11.1,24.6,0.25,0.58,53.26,66.78,8.12,9.62,20.52,20.52,1.0,1.0,117.6,96.8,5,0,1.0,,2,0,104,119,0,0,-25.44,-16.24,9.2,-0.6,-25.44,-0.6,-25.44,-0.6,-0.09,3.04,2.14,-0.03,-5.28,-1,-5
2015-16,2015-11-06,DET,PHX,0,5,6,97.92,95.68,2.25,94.12,0.75,0.43,13.82,32.8,0.2,0.47,55.5,51.02,6.08,5.68,2.25,2.25,0.75,0.75,94.5,92.25,0,1,,1.0,3,0,103.16,97.7,5.46,100.82,0.6,0.48,13.84,25.3,0.22,0.52,54.14,50.98,9.72,7.34,5.46,5.46,0.6,0.6,104.0,98.4,1,0,0.67,,2,0,100,92,1,0,-3.21,-5.24,-2.02,0.15,-3.21,0.15,-3.21,0.15,-0.05,-0.02,7.5,-0.02,-6.7,1,-1
2015-16,2015-11-06,HOU,SAC,0,6,6,98.16,108.4,-10.24,98.58,0.4,0.46,14.7,22.0,0.24,0.51,46.76,60.58,10.1,9.28,-10.24,-10.24,0.4,0.4,99.0,109.0,2,0,,0.0,2,0,103.18,109.3,-6.12,102.54,0.2,0.5,13.56,26.22,0.18,0.52,50.84,55.22,7.86,5.86,-6.12,-6.12,0.2,0.2,106.2,112.0,0,3,0.33,,2,0,116,110,1,0,-4.12,-5.02,-0.9,0.2,-4.12,0.2,-4.12,0.2,-0.04,1.14,-4.22,0.06,-3.96,0,2
2015-16,2015-11-06,IND,MIA,1,6,6,98.06,102.78,-4.72,96.28,0.4,0.46,15.92,25.06,0.22,0.51,46.32,55.3,11.16,6.02,-4.72,-4.72,0.4,0.4,94.4,99.0,2,0,0.33,,2,0,103.74,98.46,5.28,95.04,0.6,0.51,14.54,18.18,0.22,0.56,49.76,51.32,7.72,11.2,5.28,5.28,0.6,0.6,98.6,93.4,1,0,,0.5,1,0,90,87,1,0,-10.0,-5.68,4.32,-0.2,-10.0,-0.2,-10.0,-0.2,-0.05,1.38,6.88,0.0,1.24,1,1
2015-16,2015-11-06,MIL,NYK,0,6,6,104.82,112.92,-8.1,93.56,0.4,0.49,14.44,23.16,0.27,0.55,45.86,67.9,7.24,8.3,-8.1,-8.1,0.4,0.4,98.2,105.8,2,0,,0.5,2,0,104.08,104.0,0.08,97.86,0.4,0.46,12.78,29.04,0.23,0.51,50.4,53.04,8.8,8.3,0.08,0.08,0.4,0.4,102.0,101.8,0,2,0.0,,2,0,99,92,1,0,-8.18,0.74,8.92,0.0,-8.18,0.0,-8.18,0.0,0.03,1.66,-5.88,0.04,-4.3,0,2
